YearMonth,lon,lat,ETo
2016-07,-121.1661,45.6194,167.35526330538283
2016-07,-121.0833,45.9917,133.40539670246116
2016-07,-121.08,46.36,21.37634397213233
2016-07,-120.8428,45.8081,179.53536695748716
2016-07,-120.81,45.99,110.55022838226343
2016-07,-120.68,45.99,130.207324397964
2016-07,-120.6669,45.9481,185.0825248436596
2016-07,-120.5428,46.5683,
2016-07,-120.4994,46.6722,
2016-07,-120.3006,45.9981,163.89266839155664
2016-07,-120.1677,46.5053,
2016-07,-120.0289,46.345,22.199880604706138
2016-07,-119.758,46.2014,178.61138429611904
2016-07,-119.2633,46.3119,172.12992168254024
2016-07,-119.1011,46.2111,176.52086803445204
2016-08,-121.5403,45.9997,171.17772782978668
2016-08,-121.51,46.35,21.423240147469972
2016-08,-121.48,46.91,19.969658427392197
2016-08,-121.38,46.64,19.853582028864583
2016-08,-121.3533,45.8176,151.85727407944933
2016-08,-121.33,46.81,21.016893968199632
2016-08,-121.17,46.55,20.45818740553715
2016-08,-121.1661,45.6194,171.71266576032698
2016-08,-121.0833,45.9917,125.21490366862768
2016-08,-121.08,46.36,21.231945222792486
2016-08,-120.8428,45.8081,173.8821149175143
2016-08,-120.81,45.99,105.77292137260041
2016-08,-120.68,45.99,119.20894352468174
2016-08,-120.6669,45.9481,174.1398270009375
2016-08,-120.5428,46.5683,
2016-08,-120.4994,46.6722,
2016-08,-120.3006,45.9981,156.98063829855556
2016-08,-120.1677,46.5053,
2016-08,-120.0289,46.345,21.895753010269374
2016-08,-119.758,46.2014,171.20071233933595
2016-08,-119.2633,46.3119,163.88011396343703
2016-08,-119.1011,46.2111,167.34423493946403
2016-09,-121.5403,45.9997,107.64867607511096
2016-09,-121.51,46.35,17.707140736998763
2016-09,-121.48,46.91,
2016-09,-121.38,46.64,18.156098203251002
2016-09,-121.3533,45.8176,95.60567573241659
2016-09,-121.33,46.81,18.616072128751
2016-09,-121.17,46.55,18.972320480721226
2016-09,-121.1661,45.6194,110.12655505890845
2016-09,-121.0833,45.9917,75.99806614049227
2016-09,-121.08,46.36,19.32940973878855
2016-09,-120.8428,45.8081,113.36291648993486
2016-09,-120.81,45.99,64.99298677084514
2016-09,-120.68,45.99,74.39627121206254
2016-09,-120.6669,45.9481,105.48240218021606
2016-09,-120.5428,46.5683,
2016-09,-120.4994,46.6722,
2016-09,-120.3006,45.9981,108.93007114025701
2016-09,-120.1677,46.5053,
2016-09,-120.0289,46.345,20.30077974152845
2016-09,-119.758,46.2014,109.22186319009795
2016-09,-119.2633,46.3119,105.66947834452557
2016-09,-119.1011,46.2111,109.2681391378222
2016-10,-121.5403,45.9997,43.98196538421363
2016-10,-121.51,46.35,17.449180385730287
2016-10,-121.48,46.91,15.701833846395221
2016-10,-121.38,46.64,16.780975766221903
2016-10,-121.3533,45.8176,44.947792250150215
2016-10,-121.33,46.81,16.67823897023521
2016-10,-121.17,46.55,16.555606903623495
2016-10,-121.1661,45.6194,55.34994673166458
2016-10,-121.0833,45.9917,60.523613420539284
2016-10,-121.08,46.36,16.535628286244616
2016-10,-120.8428,45.8081,53.509065746129004
2016-10,-120.81,45.99,30.388650731750367
2016-10,-120.68,45.99,34.95397395686483
2016-10,-120.6669,45.9481,49.95240935816678
2016-10,-120.5428,46.5683,
2016-10,-120.4994,46.6722,
2016-10,-120.3006,45.9981,51.946854750094424
2016-10,-120.1677,46.5053,20.22146474223228
2016-10,-120.0289,46.345,19.02027288765513
2016-10,-119.758,46.2014,52.97232731478721
2016-10,-119.2633,46.3119,52.41458801343395
2016-10,-119.1011,46.2111,55.77715235420371
2016-11,-121.5403,45.9997,30.703440562036914
2016-11,-121.51,46.35,15.496688604529416
2016-11,-121.48,46.91,16.81625129404604
2016-11,-121.38,46.64,15.814801693502936
2016-11,-121.3533,45.8176,28.42075267885072
2016-11,-121.33,46.81,13.949604410022832
2016-11,-121.17,46.55,14.339149230774579
2016-11,-121.1661,45.6194,37.11130667794626
2016-11,-121.0833,45.9917,28.031535947151465
2016-11,-121.08,46.36,14.864146147318182
2016-11,-120.8428,45.8081,34.83518884827677
2016-11,-120.81,45.99,21.79354733723823
2016-11,-120.68,45.99,23.529399392282524
2016-11,-120.6669,45.9481,31.620971373375184
2016-11,-120.5428,46.5683,
2016-11,-120.4994,46.6722,
2016-11,-120.3006,45.9981,34.81888684878731
2016-11,-120.0289,46.345,18.054524953284588
2016-11,-119.758,46.2014,34.8294907811449
2016-11,-119.2633,46.3119,35.14416192211691
2016-11,-119.1011,46.2111,36.94069981825942
2016-12,-121.5403,45.9997,17.189999109403672
2016-12,-121.51,46.35,12.145396627602304
2016-12,-121.48,46.91,
2016-12,-121.38,46.64,11.369167835984593
2016-12,-121.3533,45.8176,16.805942182437377
2016-12,-121.33,46.81,13.874809753135144
2016-12,-121.17,46.55,11.516682376712865
2016-12,-121.1661,45.6194,19.114445522814812
2016-12,-121.0833,45.9917,13.364577479533164
2016-12,-121.08,46.36,11.446928775145906
2016-12,-120.8428,45.8081,17.893602519972724
2016-12,-120.81,45.99,14.383362448309803
2016-12,-120.68,45.99,14.652221815021791
2016-12,-120.6669,45.9481,17.500043499610975
2016-12,-120.5428,46.5683,
2016-12,-120.4994,46.6722,9.78413005768114
2016-12,-120.3006,45.9981,19.105348079027877
2016-12,-120.1677,46.5053,10.890519563823597
2016-12,-120.0289,46.345,11.724080729532929
2016-12,-119.758,46.2014,18.69258037033868
2016-12,-119.2633,46.3119,18.21851309344409
2016-12,-119.1011,46.2111,19.499094381334114
2017-01,-121.5403,45.9997,16.228927947280358
2017-01,-121.51,46.35,12.373704944391225
2017-01,-121.48,46.91,12.217139269798793
2017-01,-121.38,46.64,10.74969385792603
2017-01,-121.3533,45.8176,16.645694613339288
2017-01,-121.33,46.81,10.282729101261568
2017-01,-121.17,46.55,10.614455915157233
2017-01,-121.1661,45.6194,15.649645790970395
2017-01,-121.0833,45.9917,15.718476080814968
2017-01,-121.08,46.36,11.150318658352584
2017-01,-120.8428,45.8081,15.87967933123256
2017-01,-120.81,45.99,17.938212436345346
2017-01,-120.68,45.99,16.88522735653742
2017-01,-120.6669,45.9481,16.859109893899802
2017-01,-120.5428,46.5683,
2017-01,-120.4994,46.6722,9.431347676106695
2017-01,-120.3006,45.9981,18.898623386461264
2017-01,-120.0289,46.345,10.109841576900612
2017-01,-119.758,46.2014,14.693054827974073
2017-01,-119.2633,46.3119,14.26384105472906
2017-01,-119.1011,46.2111,15.35225325608381
2017-02,-121.5403,45.9997,27.75105829471316
2017-02,-121.51,46.35,12.547388165710393
2017-02,-121.48,46.91,12.214051001342904
2017-02,-121.38,46.64,13.087361812443609
2017-02,-121.3533,45.8176,26.866301718431487
2017-02,-121.33,46.81,13.269604095577657
2017-02,-121.17,46.55,13.153232078598302
2017-02,-121.1661,45.6194,31.176332743041076
2017-02,-121.0833,45.9917,23.33319688602909
2017-02,-121.08,46.36,13.988613378493202
2017-02,-120.8428,45.8081,27.2557700912518
2017-02,-120.81,45.99,22.533239202162257
2017-02,-120.68,45.99,23.540107955253987
2017-02,-120.6669,45.9481,27.34637205603692
2017-02,-120.5428,46.5683,
2017-02,-120.4994,46.6722,12.08560040908719
2017-02,-120.3006,45.9981,28.5807985930026
2017-02,-120.0289,46.345,13.55272137610103
2017-02,-119.758,46.2014,28.833549055628033
2017-02,-119.2633,46.3119,29.39961126132091
2017-02,-119.1011,46.2111,31.409326154007
2017-03,-121.5403,45.9997,45.91774885545675
2017-03,-121.51,46.35,14.70859487143937
2017-03,-121.48,46.91,14.17108559716576
2017-03,-121.38,46.64,14.171345143306894
2017-03,-121.3533,45.8176,42.17527093763872
2017-03,-121.33,46.81,14.764636914919192
2017-03,-121.17,46.55,14.131736024195712
2017-03,-121.1661,45.6194,58.14587634661501
2017-03,-121.0833,45.9917,36.570369159581524
2017-03,-121.08,46.36,14.763419186123983
2017-03,-120.8428,45.8081,51.24074793445881
2017-03,-120.81,45.99,34.18552573996226
2017-03,-120.68,45.99,38.853669825855896
2017-03,-120.6669,45.9481,53.275376802349854
2017-03,-120.5428,46.5683,
2017-03,-120.4994,46.6722,
2017-03,-120.3006,45.9981,49.750227956973745
2017-03,-120.0289,46.345,17.159889681830457
2017-03,-119.758,46.2014,57.868736598960865
2017-03,-119.2633,46.3119,57.29008420663331
2017-03,-119.1011,46.2111,60.82894482988749
2017-04,-121.5403,45.9997,76.69458644891377
2017-04,-121.51,46.35,15.074039247888141
2017-04,-121.48,46.91,15.159995960036035
2017-04,-121.38,46.64,14.605377159218127
2017-04,-121.33,46.81,15.296286255683665
2017-04,-121.17,46.55,14.655369045233492
2017-04,-121.1661,45.6194,88.87408009574602
2017-04,-121.0833,45.9917,56.82072270324087
2017-04,-121.08,46.36,14.918458809085
2017-04,-120.8428,45.8081,84.63950826294374
2017-04,-120.81,45.99,50.636641619624235
2017-04,-120.68,45.99,61.39194971225845
2017-04,-120.5428,46.5683,
2017-04,-120.4994,46.6722,
2017-04,-120.3006,45.9981,81.78563398285716
2017-04,-120.0289,46.345,17.777265334455645
2017-04,-119.758,46.2014,92.45322518557893
2017-04,-119.2633,46.3119,93.22830535976755
2017-04,-119.1011,46.2111,97.37176690357268
2017-05,-121.5403,45.9997,139.4002871485709
2017-05,-121.51,46.35,18.146860499762745
2017-05,-121.48,46.91,17.02907058568257
2017-05,-121.38,46.64,17.564662161375402
2017-05,-121.3533,45.8176,123.81621031335631
2017-05,-121.33,46.81,17.774301009653435
2017-05,-121.17,46.55,19.63610239371244
2017-05,-121.1661,45.6194,152.01492066829542
2017-05,-121.0833,45.9917,104.43825656745288
2017-05,-121.08,46.36,18.519373953928927
2017-05,-120.8428,45.8081,140.39309264265006
2017-05,-120.81,45.99,87.30278170017243
2017-05,-120.68,45.99,104.25415915650322
2017-05,-120.6669,45.9481,161.9479578098494
2017-05,-120.5428,46.5683,
2017-05,-120.4994,46.6722,
2017-05,-120.3006,45.9981,125.7156143506228
2017-05,-120.0289,46.345,20.726530556956064
2017-05,-119.758,46.2014,144.02136461871967
2017-05,-119.2633,46.3119,144.31907096809385
2017-05,-119.1011,46.2111,150.20982219970722
2017-06,-121.5403,45.9997,155.23230968359593
2017-06,-121.51,46.35,18.573010558563166
2017-06,-121.48,46.91,17.1944825211572
2017-06,-121.38,46.64,18.862782556233128
2017-06,-121.3533,45.8176,135.30910827629057
2017-06,-121.33,46.81,19.555150107529496
2017-06,-121.17,46.55,
2017-06,-121.1661,45.6194,164.8047616976253
2017-06,-121.0833,45.9917,121.73586019615593
2017-06,-121.08,46.36,18.82115749140424
2017-06,-120.8428,45.8081,161.40568630952944
2017-06,-120.81,45.99,106.98484794053813
2017-06,-120.68,45.99,123.51400897665006
2017-06,-120.6669,45.9481,175.413322202433
2017-06,-120.5428,46.5683,
2017-06,-120.4994,46.6722,
2017-06,-120.0289,46.345,21.063886856867835
2017-06,-119.758,46.2014,168.40055747937592
2017-06,-119.2633,46.3119,166.16671430705793
2017-06,-119.1011,46.2111,171.2520953192945
2017-07,-121.5403,45.9997,195.02412078561957
2017-07,-121.51,46.35,19.93399936275275
2017-07,-121.48,46.91,20.530992938152295
2017-07,-121.38,46.64,20.537765515055792
2017-07,-121.3533,45.8176,177.15767020032683
